HEADER,Raster Number, RF Direction,Polarization,Date,Time,
,0,Tx,Horizontal,2019/03/13,16:44:58
BS1,BS2,RT1
-10,-10,0.0
AO settings - B2AO0,...,B2AO31,B1AO0,...,B1AO31 
2.8010,2.3095,5.8183,0.6437,3.8653,3.4733,3.2132,1.5288,3.6697,1.3968,3.4660,4.7084,2.2577,2.2737,1.6186,0.1757,5.7644,2.1059,2.5940,0.8820,0.9684,1.1690,4.5157,5.2557,2.5654,2.9544,1.4950,2.2084,5.7939,2.5308,0.7750,1.5193,5.2077,4.8064,4.7818,4.2549,1.3184,4.1070,4.3914,1.7931,2.9452,5.2345,2.1536,4.9335,0.5984,1.8171,1.3235,3.2385,1.9866,1.7833,2.1510,2.9001,5.6687,5.6525,5.8479,3.7128,4.9432,0.9743,0.7073,2.4969,3.9856,5.1438,4.6600,1.6686
Freq,S11dB,S11deg,S21dB,S21deg,S12dB,S12deg,S22dB,S22deg
7.81000000000E+10,-1.33955632001E+01,-8.35723120872E+01,-3.58538310379E+01,+6.92533666694E+01,-3.63372443132E+01,+8.60203918456E+01,-2.17614848503E+01,+6.89922127793E+01
7.81500000000E+10,-1.33826218772E+01,-8.58426857147E+01,-3.56041049078E+01,+5.97810903277E+01,-3.33004588765E+01,+8.46430403621E+01,-2.06877265561E+01,+4.06394085240E+01
7.82000000000E+10,-1.33196204745E+01,-8.82615763753E+01,-3.55257405123E+01,+4.85107355759E+01,-3.37947613237E+01,+5.33658649280E+01,-1.93037393665E+01,+1.18553657324E+01
7.82500000000E+10,-1.31871703829E+01,-9.09699048973E+01,-3.56622816633E+01,+4.05577813503E+01,-3.44862167610E+01,+4.33261580626E+01,-1.78944813905E+01,-1.55505581015E+01
7.83000000000E+10,-1.30410253185E+01,-9.41157026124E+01,-3.55148172303E+01,+3.19692687203E+01,-3.33205761161E+01,+4.38325801813E+01,-1.63471623372E+01,-4.16306214045E+01
7.83500000000E+10,-1.28465101267E+01,-9.75660396931E+01,-3.52596354497E+01,+2.25050699498E+01,-3.18588087239E+01,+3.69308921113E+01,-1.47702556486E+01,-6.66137035754E+01
7.84000000000E+10,-1.26658966226E+01,-1.01556316123E+02,-3.51136616541E+01,+1.47773177663E+01,-3.22899156079E+01,+3.88644734362E+01,-1.34314890266E+01,-9.09735980038E+01
7.84500000000E+10,-1.25206441698E+01,-1.05807950398E+02,-3.45247552212E+01,+4.60715062689E+00,-3.06073091689E+01,+1.54801187152E+01,-1.23740194412E+01,-1.13117154611E+02
7.85000000000E+10,-1.24422924919E+01,-1.09756706129E+02,-3.43291201902E+01,-3.85248593199E+00,-3.32207498076E+01,+1.40465110759E+01,-1.14322008211E+01,-1.35200552359E+02
7.85500000000E+10,-1.24049697049E+01,-1.13748744414E+02,-3.40189601299E+01,-1.22829652956E+01,-2.11726784277E+01,+1.92946894920E+01,-1.08016221744E+01,-1.55553737329E+02
7.86000000000E+10,-1.24599346325E+01,-1.17785929822E+02,-3.39105952242E+01,-2.04122267674E+01,-3.13319193029E+01,-2.04066356510E+01,-1.01060427643E+01,-1.74983370947E+02
7.86500000000E+10,-1.25953190860E+01,-1.21499364211E+02,-3.38149595448E+01,-2.76256421838E+01,-3.08564508450E+01,+2.89318046537E+00,-9.81293044271E+00,+1.65971497721E+02
7.87000000000E+10,-1.27824933162E+01,-1.24834431122E+02,-3.33763885131E+01,-3.43916840353E+01,-2.87384584643E+01,-4.06457635209E+01,-9.46953958975E+00,+1.47118919709E+02
7.87500000000E+10,-1.29671378745E+01,-1.27903761185E+02,-3.29288551364E+01,-4.29929441931E+01,-3.09073980143E+01,-4.67953459810E+01,-9.28300992982E+00,+1.28343604300E+02
7.88000000000E+10,-1.31746803262E+01,-1.30879903864E+02,-3.22276139733E+01,-5.12715128369E+01,-3.25994306985E+01,-4.54911397536E+01,-9.20486964749E+00,+1.09932503873E+02
7.88500000000E+10,-1.33464403208E+01,-1.33645531223E+02,-3.15428949299E+01,-6.16095942567E+01,-2.99698753767E+01,-3.80563155182E+01,-9.22708793973E+00,+9.09616725108E+01
7.89000000000E+10,-1.34795073575E+01,-1.36537172625E+02,-3.08049931988E+01,-7.27675928924E+01,-3.01522218075E+01,-4.80446256322E+01,-9.43526675429E+00,+7.13556215765E+01
7.89500000000E+10,-1.35581196058E+01,-1.39661425348E+02,-3.00537989627E+01,-8.40840034274E+01,-2.92882327880E+01,-5.78627248381E+01,-9.75079864280E+00,+5.15151390707E+01
7.90000000000E+10,-1.36441794050E+01,-1.42722995434E+02,-2.96048307911E+01,-9.84633609019E+01,-2.98161059818E+01,-7.11776567205E+01,-1.02344096980E+01,+3.12034835946E+01
7.90500000000E+10,-1.36935222237E+01,-1.45432539120E+02,-2.90890026481E+01,-1.11783868711E+02,-2.85721098563E+01,-8.23945073705E+01,-1.09156984035E+01,+1.04561786664E+01
7.91000000000E+10,-1.37108874232E+01,-1.48126358903E+02,-2.87447382384E+01,-1.27158763063E+02,-2.89849840308E+01,-9.96288929568E+01,-1.17797798252E+01,-1.06341705065E+01
7.91500000000E+10,-1.36825615623E+01,-1.50817495111E+02,-2.86618939039E+01,-1.41700952057E+02,-2.86400145875E+01,-1.13003460016E+02,-1.28198811816E+01,-3.23086860411E+01
7.92000000000E+10,-1.36603800115E+01,-1.53226589813E+02,-2.86382082991E+01,-1.55725217848E+02,-2.88893581050E+01,-1.29091404357E+02,-1.39597869826E+01,-5.42457039056E+01
7.92500000000E+10,-1.35969795601E+01,-1.55496654051E+02,-2.87914533020E+01,-1.67115773487E+02,-2.99260410605E+01,-1.35969193079E+02,-1.52479580541E+01,-7.67416481596E+01
7.93000000000E+10,-1.35640841744E+01,-1.57822768483E+02,-2.92251922934E+01,-1.78522750604E+02,-2.95343946187E+01,-1.51793305398E+02,-1.64980847704E+01,-9.96320643211E+01
7.93500000000E+10,-1.35655850890E+01,-1.60054205144E+02,-2.95640786322E+01,+1.72765313413E+02,-3.00921533222E+01,-1.59750245083E+02,-1.77941688190E+01,-1.22049160493E+02
7.94000000000E+10,-1.35407081378E+01,-1.62222844404E+02,-2.97024841892E+01,+1.63214443717E+02,-3.04221343805E+01,-1.67623197658E+02,-1.86924266246E+01,-1.43980958467E+02
7.94500000000E+10,-1.34906738473E+01,-1.64950734987E+02,-2.99852636670E+01,+1.52756885448E+02,-3.03124079942E+01,-1.77020707330E+02,-1.90469032691E+01,-1.66256817995E+02
7.95000000000E+10,-1.35211356630E+01,-1.67891821504E+02,-3.01437085351E+01,+1.43877715018E+02,-3.05882505398E+01,+1.72071555624E+02,-1.89601228235E+01,+1.69169199388E+02
7.95500000000E+10,-1.34636245124E+01,-1.70597483622E+02,-2.98168570512E+01,+1.35569648675E+02,-2.99544975768E+01,+1.63059959981E+02,-1.89379460644E+01,+1.47069349799E+02
7.96000000000E+10,-1.33193483476E+01,-1.74443767090E+02,-2.92444151110E+01,+1.24249486586E+02,-3.01494837112E+01,+1.52739023179E+02,-1.85906425554E+01,+1.25848407313E+02
7.96500000000E+10,-1.33219557919E+01,-1.78400730394E+02,-2.92163608499E+01,+1.11834228332E+02,-2.95245833898E+01,+1.41860317016E+02,-1.78783199933E+01,+1.06441500137E+02
7.97000000000E+10,-1.34104187996E+01,+1.79083991642E+02,-2.92546398946E+01,+1.03465539476E+02,-2.92503349705E+01,+1.30878579256E+02,-1.72653927358E+01,+8.50276188276E+01
7.97500000000E+10,-1.31779872220E+01,+1.76713639559E+02,-2.88127217597E+01,+9.37236512658E+01,-2.92830918411E+01,+1.22804774631E+02,-1.69228667753E+01,+6.38128041012E+01
7.98000000000E+10,-1.29178917624E+01,+1.72138436440E+02,-2.82898383195E+01,+8.17325740636E+01,-2.82720826847E+01,+1.11435072535E+02,-1.68212007457E+01,+4.37553829127E+01
7.98500000000E+10,-1.29179596397E+01,+1.67444484526E+02,-2.80086053426E+01,+6.89161346838E+01,-2.80177192831E+01,+9.59270911782E+01,-1.68175594513E+01,+2.37170013611E+01
7.99000000000E+10,-1.30428472390E+01,+1.64433987751E+02,-2.79280535642E+01,+5.71538440807E+01,-2.80999562615E+01,+8.69049176458E+01,-1.68450288546E+01,+5.12747718867E+00
7.99500000000E+10,-1.30354943983E+01,+1.62359135753E+02,-2.77462262510E+01,+4.66193325840E+01,-2.78378481386E+01,+7.22003758862E+01,-1.69940607089E+01,-1.33660487854E+01
8.00000000000E+10,-1.28428579473E+01,+1.58867254097E+02,-2.75190192426E+01,+3.57740155093E+01,-2.78619855107E+01,+6.20197933884E+01,-1.73103015651E+01,-3.16604023720E+01
HEADER,Raster Number, RF Direction,Polarization,Date,Time,
,0,Tx,Horizontal,2019/03/13,16:45:22
BS1,BS2,RT1
-10,-10,0.0
AO settings - B2AO0,...,B2AO31,B1AO0,...,B1AO31 
4.7559,1.2432,2.0746,5.7219,1.6330,5.5177,2.6438,5.1198,1.4209,5.3526,4.9004,5.8396,0.7664,1.4512,5.4027,2.2982,0.4708,2.1543,2.5238,5.3894,2.9190,1.3689,4.8955,3.0506,1.0555,1.5393,5.6523,3.2504,2.4756,3.3411,0.3804,3.1371,4.0776,2.6395,5.8268,0.6616,3.4391,1.2674,0.0815,3.9430,4.9977,3.5151,3.8435,5.0858,0.0524,4.3148,3.2315,4.1220,2.5906,2.4405,1.1930,1.7325,0.4802,3.3316,5.0091,1.9240,0.1819,1.4825,2.3313,0.1542,2.4472,1.1064,3.9623,3.8778
Freq,S11dB,S11deg,S21dB,S21deg,S12dB,S12deg,S22dB,S22deg
7.50000000000E+10,-1.52527384972E+01,+1.11351199922E+02,-3.02677235922E+01,-2.55737481572E+00,-2.99248086140E+01,+2.17761776382E+01,-1.50137733273E+01,+1.69457887201E+02
7.50500000000E+10,-1.51863051729E+01,+1.08188862892E+02,-2.98447804100E+01,-1.33171907119E+01,-3.03506978586E+01,+1.23662022802E+01,-1.33787535308E+01,+1.49990443871E+02
7.51000000000E+10,-1.51728362897E+01,+1.05071815809E+02,-2.93618188778E+01,-2.41765742704E+01,-2.95932480092E+01,+1.37689613355E+00,-1.22204155262E+01,+1.29038971085E+02
7.51500000000E+10,-1.50949018591E+01,+1.01695617519E+02,-2.88750133816E+01,-3.65273664705E+01,-2.90775794253E+01,-9.09715681170E+00,-1.14504264538E+01,+1.07991806375E+02
7.52000000000E+10,-1.50713383160E+01,+9.83309717634E+01,-2.86057333438E+01,-4.87366283809E+01,-2.86013614925E+01,-2.16769848398E+01,-1.08951980145E+01,+8.71624163763E+01
7.52500000000E+10,-1.49669303077E+01,+9.50437960659E+01,-2.83001614491E+01,-6.02556573251E+01,-2.83214568236E+01,-3.65471655967E+01,-1.05239139137E+01,+6.61924559993E+01
7.53000000000E+10,-1.48436593262E+01,+9.15887054641E+01,-2.80162507528E+01,-7.26374477260E+01,-2.79069237165E+01,-4.78587057806E+01,-1.02964998737E+01,+4.51691534985E+01
7.53500000000E+10,-1.47337842176E+01,+8.81862727760E+01,-2.78308571226E+01,-8.43466106000E+01,-2.76602442447E+01,-5.76989866186E+01,-1.01774275966E+01,+2.34810754696E+01
7.54000000000E+10,-1.46119332740E+01,+8.48817602265E+01,-2.76287921917E+01,-9.65432340060E+01,-2.72372314709E+01,-7.29195039682E+01,-1.01708628485E+01,+2.04300374978E+00
7.54500000000E+10,-1.44408592616E+01,+8.12251853511E+01,-2.73712713945E+01,-1.09109257345E+02,-2.75003990073E+01,-8.09145338126E+01,-1.01731829605E+01,-2.01689283695E+01
7.55000000000E+10,-1.43400841954E+01,+7.74857634898E+01,-2.71865347160E+01,-1.21189540529E+02,-2.70625433225E+01,-9.32019663205E+01,-1.02110920861E+01,-4.31456112324E+01
7.55500000000E+10,-1.41972554006E+01,+7.38242870927E+01,-2.69449157831E+01,-1.33200838302E+02,-2.66187636416E+01,-1.06488164667E+02,-1.02905610922E+01,-6.67174924541E+01
7.56000000000E+10,-1.41024632676E+01,+6.99950018446E+01,-2.67984206634E+01,-1.45469932024E+02,-2.60347612561E+01,-1.19089433685E+02,-1.03730398887E+01,-9.07938043036E+01
7.56500000000E+10,-1.40529671273E+01,+6.62058755363E+01,-2.67698107489E+01,-1.58238836109E+02,-2.66436263271E+01,-1.33886211839E+02,-1.05052645691E+01,-1.15151533598E+02
7.57000000000E+10,-1.40655308943E+01,+6.23880052582E+01,-2.67062955777E+01,-1.71715579286E+02,-2.68616489254E+01,-1.47187140867E+02,-1.05829809544E+01,-1.39189774341E+02
7.57500000000E+10,-1.40273676252E+01,+5.83577050566E+01,-2.68292503373E+01,+1.73749776399E+02,-2.68806743437E+01,-1.61241837613E+02,-1.06406464519E+01,-1.63136783645E+02
7.58000000000E+10,-1.40635282752E+01,+5.42676513609E+01,-2.70751209727E+01,+1.59486756508E+02,-2.72825002339E+01,-1.76198151399E+02,-1.06503659503E+01,+1.73281892232E+02
7.58500000000E+10,-1.40175849607E+01,+5.01149107752E+01,-2.72763635269E+01,+1.45428836078E+02,-2.76166354567E+01,+1.69753873108E+02,-1.07022021580E+01,+1.50341889799E+02
7.59000000000E+10,-1.40089775162E+01,+4.60251746917E+01,-2.76558338488E+01,+1.32801735212E+02,-2.86791526335E+01,+1.58843353544E+02,-1.06758808889E+01,+1.28402860354E+02
7.59500000000E+10,-1.39456600032E+01,+4.18447310240E+01,-2.81148260944E+01,+1.20847554543E+02,-2.87742913168E+01,+1.47354029073E+02,-1.06466834886E+01,+1.07402141142E+02
7.60000000000E+10,-1.39165471438E+01,+3.76444441228E+01,-2.86473863497E+01,+1.09759170238E+02,-2.93648466022E+01,+1.36537765666E+02,-1.05930864612E+01,+8.69105615860E+01
7.60500000000E+10,-1.39643406077E+01,+3.34391336259E+01,-2.92848109581E+01,+1.00021874749E+02,-2.97157472345E+01,+1.27359151958E+02,-1.05628596041E+01,+6.67995192872E+01
7.61000000000E+10,-1.40565272432E+01,+2.96036145053E+01,-2.98925264472E+01,+9.17430965433E+01,-3.02939459419E+01,+1.16306233151E+02,-1.05764799245E+01,+4.68608802655E+01
7.61500000000E+10,-1.41763538184E+01,+2.58206720986E+01,-3.02135089574E+01,+8.34878377816E+01,-3.09357389725E+01,+1.10955487553E+02,-1.05819778318E+01,+2.72254883313E+01
7.62000000000E+10,-1.43618914557E+01,+2.21286637733E+01,-3.04116410978E+01,+7.61598869417E+01,-3.04288863868E+01,+1.03513334515E+02,-1.06202963558E+01,+7.78563182813E+00
7.62500000000E+10,-1.45372895861E+01,+1.91661082037E+01,-3.03787468354E+01,+6.81245440449E+01,-3.06159531846E+01,+9.36412736725E+01,-1.06859092749E+01,-1.15051143325E+01
7.63000000000E+10,-1.47024736934E+01,+1.61568692202E+01,-3.02917500150E+01,+5.96645395247E+01,-3.06856190794E+01,+8.57215512143E+01,-1.07858194775E+01,-3.06748450692E+01
7.63500000000E+10,-1.48462100952E+01,+1.34573531986E+01,-3.01409225353E+01,+5.08033596748E+01,-3.00799281116E+01,+7.71098466638E+01,-1.08909208108E+01,-4.97774415186E+01
7.64000000000E+10,-1.49549674630E+01,+1.11391100164E+01,-2.98608055668E+01,+4.10409238182E+01,-3.01673695521E+01,+6.87653524038E+01,-1.09673959482E+01,-6.84524942533E+01
7.64500000000E+10,-1.49482722631E+01,+8.70757118741E+00,-2.97198305602E+01,+3.07047834434E+01,-2.98795405928E+01,+5.82870700614E+01,-1.10626814120E+01,-8.67407670841E+01
7.65000000000E+10,-1.49300454531E+01,+6.14205845497E+00,-2.93277624786E+01,+2.04119856489E+01,-2.92927704014E+01,+4.94110069103E+01,-1.11766476998E+01,-1.04566020919E+02
7.65500000000E+10,-1.48077710727E+01,+3.55270842245E+00,-2.90823684371E+01,+9.34991228959E+00,-2.89230160959E+01,+4.01194706752E+01,-1.13241197260E+01,-1.21831048696E+02
7.66000000000E+10,-1.46823299085E+01,+8.81207544609E-01,-2.87145171005E+01,-1.70814746794E+00,-2.86120840331E+01,+2.55739495415E+01,-1.15887216447E+01,-1.38465382889E+02
7.66500000000E+10,-1.45495567704E+01,-1.58934433151E+00,-2.84064245984E+01,-1.27280613158E+01,-2.86917590644E+01,+1.43813720902E+01,-1.19893340754E+01,-1.54013266892E+02
7.67000000000E+10,-1.44452216817E+01,-4.21395315651E+00,-2.82323654510E+01,-2.52758875469E+01,-2.83961961849E+01,+6.39895364024E+00,-1.24185086881E+01,-1.68687524390E+02
7.67500000000E+10,-1.44113097222E+01,-6.62006387148E+00,-2.81837882812E+01,-3.75238626537E+01,-2.81897765450E+01,-7.26921060080E+00,-1.28213825940E+01,+1.77702375383E+02
7.68000000000E+10,-1.43923768000E+01,-9.26333083281E+00,-2.81663945115E+01,-5.00974062785E+01,-2.80458436624E+01,-2.16522968228E+01,-1.31975002143E+01,+1.64938212205E+02
7.68500000000E+10,-1.43865349798E+01,-1.19646094784E+01,-2.82403883400E+01,-6.37157937733E+01,-2.81730876844E+01,-3.53132983458E+01,-1.35078553032E+01,+1.53197462899E+02
7.69000000000E+10,-1.43975214836E+01,-1.48308128731E+01,-2.83599951241E+01,-7.67184932776E+01,-2.82019354578E+01,-4.74892980099E+01,-1.37543876848E+01,+1.41644012479E+02
7.69500000000E+10,-1.43590533413E+01,-1.78085009464E+01,-2.83375531029E+01,-9.01824930796E+01,-2.79003237912E+01,-6.08087346689E+01,-1.39923335113E+01,+1.30295545035E+02
7.70000000000E+10,-1.43009502375E+01,-2.08259590701E+01,-2.85037126833E+01,-1.03694729895E+02,-2.84627506902E+01,-7.72525152698E+01,-1.41453904867E+01,+1.19216999975E+02
7.70500000000E+10,-1.42325268605E+01,-2.36020073958E+01,-2.86748551367E+01,-1.16897040705E+02,-2.82029760885E+01,-8.68366611719E+01,-1.43287666840E+01,+1.08165831438E+02
7.71000000000E+10,-1.40282756723E+01,-2.67706440087E+01,-2.89183702921E+01,-1.30413362820E+02,-2.81399517231E+01,-1.07518753051E+02,-1.43819200639E+01,+9.68328549268E+01
7.71500000000E+10,-1.38002931969E+01,-2.96753155620E+01,-2.92252182098E+01,-1.43881517452E+02,-2.96711514003E+01,-1.22890722976E+02,-1.43791168880E+01,+8.52260351697E+01
7.72000000000E+10,-1.36566589378E+01,-3.23386170140E+01,-2.96503259531E+01,-1.56535639881E+02,-3.02593655246E+01,-1.28120797869E+02,-1.44055159517E+01,+7.42856644109E+01
7.72500000000E+10,-1.35290091141E+01,-3.53747163500E+01,-3.01544741974E+01,-1.69683753366E+02,-3.00584461995E+01,-1.36368824493E+02,-1.44255597137E+01,+6.27524812338E+01
7.73000000000E+10,-1.34732618751E+01,-3.83974339878E+01,-3.08434018202E+01,+1.77374846307E+02,-2.99395475606E+01,-1.49420675979E+02,-1.45410133971E+01,+4.99980902986E+01
7.73500000000E+10,-1.34779101866E+01,-4.12599212563E+01,-3.15313355432E+01,+1.65762020792E+02,-3.05118864853E+01,-1.65770550173E+02,-1.47335267874E+01,+3.62944430001E+01
7.74000000000E+10,-1.34768869715E+01,-4.41504275570E+01,-3.23883921276E+01,+1.54627153407E+02,-3.18562914242E+01,-1.72372213562E+02,-1.50270978620E+01,+2.11989480526E+01
7.74500000000E+10,-1.34988979184E+01,-4.75123965534E+01,-3.32630262606E+01,+1.43315403271E+02,-3.25027712409E+01,+1.76973173100E+02,-1.54989750587E+01,+5.39812757979E+00
7.75000000000E+10,-1.35663732216E+01,-5.08267070640E+01,-3.40804421482E+01,+1.32370094697E+02,-3.35838534619E+01,+1.60893478669E+02,-1.59784865394E+01,-1.13490040508E+01
7.75500000000E+10,-1.36149946360E+01,-5.40246400590E+01,-3.54995671584E+01,+1.21611605469E+02,-3.55385580979E+01,+1.59291439648E+02,-1.65677652821E+01,-2.95159878572E+01
7.76000000000E+10,-1.36336142390E+01,-5.70971499695E+01,-3.65121691472E+01,+1.13516594086E+02,-3.58371442630E+01,+1.40192360870E+02,-1.73307143675E+01,-4.78756371169E+01
7.76500000000E+10,-1.36317186625E+01,-6.02732787065E+01,-3.76797100353E+01,+1.06758064743E+02,-3.84225464790E+01,+1.44835900403E+02,-1.80846010465E+01,-6.68263120140E+01
7.77000000000E+10,-1.35835631638E+01,-6.33427081236E+01,-3.91427856659E+01,+1.03385932441E+02,-3.82739996230E+01,+1.37545681198E+02,-1.89910186093E+01,-8.68577986019E+01
7.77500000000E+10,-1.35354275689E+01,-6.63022413109E+01,-3.97833368725E+01,+1.03155154145E+02,-4.16611178446E+01,+1.30259342104E+02,-1.99478057704E+01,-1.06996307322E+02
7.78000000000E+10,-1.34656534362E+01,-6.89797661793E+01,-3.99068312240E+01,+1.05146026991E+02,-3.96448863477E+01,+1.31297722571E+02,-2.08674367318E+01,-1.28418730460E+02
7.78500000000E+10,-1.33942476230E+01,-7.17025132510E+01,-3.95846219902E+01,+1.05468745811E+02,-4.03922999840E+01,+1.36458822951E+02,-2.17367603028E+01,-1.50993758496E+02
7.79000000000E+10,-1.33544326220E+01,-7.41516756414E+01,-3.85702197662E+01,+1.03049219526E+02,-4.08762409234E+01,+1.34873108891E+02,-2.22865737433E+01,-1.74810042471E+02
7.79500000000E+10,-1.33207096499E+01,-7.66720962449E+01,-3.76853006984E+01,+9.72964908455E+01,-3.68946382085E+01,+1.30658591468E+02,-2.25999449482E+01,+1.58547728381E+02
7.80000000000E+10,-1.33512464076E+01,-7.90778768630E+01,-3.67249464762E+01,+8.96151782811E+01,-3.68845347613E+01,+1.05251216007E+02,-2.27839381828E+01,+1.29651430775E+02
7.80500000000E+10,-1.33732219455E+01,-8.13454211202E+01,-3.60215599176E+01,+7.91295288824E+01,-3.75588427345E+01,+9.30194276996E+01,-2.24597312895E+01,+9.94994120555E+01
7.81000000000E+10,-1.33951031664E+01,-8.35729796082E+01,-3.58518943131E+01,+6.88120729630E+01,-3.64223332967E+01,+8.60983825046E+01,-2.17591550124E+01,+6.89811823881E+01
7.81500000000E+10,-1.33819915523E+01,-8.58451117168E+01,-3.56423064624E+01,+5.96049808554E+01,-3.32169743850E+01,+8.41061973723E+01,-2.06855237137E+01,+4.06169231436E+01
7.82000000000E+10,-1.33191948075E+01,-8.82607722337E+01,-3.55409685763E+01,+4.83909523692E+01,-3.37171572081E+01,+5.41953686970E+01,-1.93024300828E+01,+1.18379979902E+01
7.82500000000E+10,-1.31871242206E+01,-9.09740305043E+01,-3.57838548998E+01,+4.05533753009E+01,-3.44420590579E+01,+4.30855431268E+01,-1.78930155316E+01,-1.55662018007E+01
7.83000000000E+10,-1.30405777155E+01,-9.41202794416E+01,-3.54687330508E+01,+3.25888076797E+01,-3.33803520798E+01,+4.29850522452E+01,-1.63449719562E+01,-4.16384827691E+01
7.83500000000E+10,-1.28462494347E+01,-9.75711335839E+01,-3.52846202382E+01,+2.24754106951E+01,-3.19335471365E+01,+3.76111102759E+01,-1.47674043581E+01,-6.66171940973E+01
7.84000000000E+10,-1.26650860843E+01,-1.01556545947E+02,-3.50625875694E+01,+1.49125249147E+01,-3.23422546007E+01,+3.97131022806E+01,-1.34308091217E+01,-9.09848082818E+01
7.84500000000E+10,-1.25208720886E+01,-1.05808554866E+02,-3.45515614932E+01,+5.41487499215E+00,-3.04565241795E+01,+1.78780364070E+01,-1.23739065996E+01,-1.13131493995E+02
7.85000000000E+10,-1.24421106542E+01,-1.09758875651E+02,-3.42986170805E+01,-3.48882877357E+00,-3.28909615586E+01,+1.04548575681E+01,-1.14316840462E+01,-1.35206097027E+02
7.85500000000E+10,-1.24053300065E+01,-1.13747553362E+02,-3.40280353598E+01,-1.22149406808E+01,-2.13589060151E+01,+2.11716354339E+01,-1.08010604949E+01,-1.55561624974E+02
7.86000000000E+10,-1.24601168072E+01,-1.17784605531E+02,-3.38805341383E+01,-2.05815351495E+01,-3.18469849898E+01,-2.52665363684E+01,-1.01059581156E+01,-1.74989212713E+02
7.86500000000E+10,-1.25943877161E+01,-1.21501973567E+02,-3.37908205712E+01,-2.70506341627E+01,-3.10241212342E+01,+3.41839259152E+00,-9.81327072618E+00,+1.65965293281E+02
7.87000000000E+10,-1.27823752730E+01,-1.24835025379E+02,-3.33389110545E+01,-3.46554047081E+01,-2.86986385700E+01,-4.11919605230E+01,-9.46968021832E+00,+1.47113127194E+02
7.87500000000E+10,-1.29675020118E+01,-1.27899451422E+02,-3.29007639483E+01,-4.26802237571E+01,-3.08007268635E+01,-4.80735810541E+01,-9.28366473604E+00,+1.28345843057E+02
7.88000000000E+10,-1.31742200762E+01,-1.30881889082E+02,-3.22847773744E+01,-5.08640135910E+01,-3.27917382266E+01,-4.61331666816E+01,-9.20565412284E+00,+1.09932345239E+02
7.88500000000E+10,-1.33467246920E+01,-1.33644815935E+02,-3.14743475965E+01,-6.12656652416E+01,-3.00836262508E+01,-3.90633291239E+01,-9.22852057026E+00,+9.09581402837E+01
7.89000000000E+10,-1.34787302389E+01,-1.36537542431E+02,-3.08304832541E+01,-7.23305762151E+01,-3.02690743697E+01,-4.85710543671E+01,-9.43580303913E+00,+7.13524162989E+01
7.89500000000E+10,-1.35585595024E+01,-1.39666027870E+02,-3.00964729567E+01,-8.39560444735E+01,-2.92716545987E+01,-5.82895876305E+01,-9.75112110417E+00,+5.15149116477E+01
7.90000000000E+10,-1.36437435562E+01,-1.42722637986E+02,-2.96291832788E+01,-9.80362671401E+01,-2.97736686466E+01,-7.13423664998E+01,-1.02347315200E+01,+3.12020195411E+01
7.90500000000E+10,-1.36938603197E+01,-1.45435983077E+02,-2.90949628522E+01,-1.11908171376E+02,-2.86114050979E+01,-8.21583408030E+01,-1.09169262323E+01,+1.04502779270E+01
7.91000000000E+10,-1.37110152457E+01,-1.48127074852E+02,-2.87823836177E+01,-1.26271669596E+02,-2.88839151444E+01,-1.00213371843E+02,-1.17810521784E+01,-1.06396683732E+01
7.91500000000E+10,-1.36819199840E+01,-1.50822683926E+02,-2.86672040626E+01,-1.41337661770E+02,-2.85808525124E+01,-1.12971936678E+02,-1.28222845335E+01,-3.23217307247E+01
7.92000000000E+10,-1.36599103284E+01,-1.53229713820E+02,-2.86169702085E+01,-1.55630551817E+02,-2.88764773241E+01,-1.28864409139E+02,-1.39625726307E+01,-5.42495714874E+01
